Date,Start_Hour,End_Hour,Source,Production
3/3/2025,20,21,Wind,3662
11/11/2022,11,12,Solar,6178
6/10/2023,19,20,Wind,2892
8/25/2021,1,2,Wind,6301
2/4/2022,22,23,Wind,5142
2/3/2020,3,4,Wind,8082
3/24/2021,9,10,Solar,3598
4/25/2021,1,2,Wind,8643
6/15/2024,17,18,Wind,9554
1/7/2020,15,16,Wind,4202
3/25/2021,5,6,Wind,1803
4/11/2021,4,5,Wind,4909
12/25/2022,14,15,Wind,9014
9/9/2025,19,20,Wind,2515
6/28/2020,2,3,Wind,5007
4/29/2022,3,4,Wind,3276
4/8/2023,7,8,Wind,3945
3/19/2023,6,7,Wind,2707
3/23/2020,8,9,Wind,8097
7/4/2023,21,22,Wind,7479
9/2/2021,6,7,Wind,5757
5/1/2024,4,5,Wind,1919
8/10/2024,8,9,Solar,2611
4/6/2024,4,5,Wind,13920
7/28/2020,15,16,Wind,7320
9/12/2023,14,15,Solar,4847
6/20/2022,7,8,Wind,3854
4/30/2024,4,5,Wind,3211
7/19/2021,8,9,Wind,3621
11/2/2024,5,6,Wind,2593
10/23/2023,1,2,Wind,4629
11/8/2025,22,23,Wind,2972
7/17/2022,7,8,Wind,4452
8/21/2023,18,19,Solar,2986
4/14/2022,19,20,Wind,1781
11/2/2023,14,15,Wind,16663
3/11/2024,1,2,Wind,3569
5/19/2025,4,5,Wind,5554
8/18/2023,8,9,Wind,2753
1/24/2021,15,16,Wind,9368
11/4/2025,19,20,Wind,14722
1/2/2025,17,18,Wind,2940
11/7/2022,13,14,Wind,14582
6/21/2022,17,18,Solar,4256
10/23/2025,10,11,Wind,21130
12/4/2021,5,6,Wind,8479
6/30/2025,3,4,Wind,4201
11/6/2022,20,21,Wind,11082
10/22/2021,15,16,Wind,7563
9/26/2024,17,18,Wind,18099
11/10/2025,7,8,Wind,7424
12/14/2023,3,4,Wind,7386
1/30/2025,15,16,Wind,7524
12/26/2020,6,7,Wind,2946
9/22/2025,17,18,Wind,8345
12/10/2024,1,2,Wind,10950
12/1/2020,4,5,Wind,7384
9/23/2021,2,3,Wind,1187
7/17/2022,14,15,Solar,8450
7/20/2020,17,18,Solar,4972
9/10/2023,8,9,Wind,3618
7/10/2023,12,13,Solar,8155
2/10/2021,10,11,Wind,8366
1/29/2020,16,17,Wind,5091
9/16/2025,1,2,Wind,12139
11/29/2020,23,0,Wind,1854
9/20/2022,10,11,Solar,4950
8/22/2020,8,9,Wind,5453
1/9/2022,2,3,Wind,13974
6/4/2020,1,2,Wind,2997
11/4/2021,18,19,Wind,3557
1/14/2023,17,18,Wind,15699
2/21/2021,18,19,Wind,6413
5/2/2021,21,22,Wind,919
5/30/2025,4,5,Wind,790
2/8/2024,15,16,Wind,17063
3/22/2023,7,8,Wind,10725
4/22/2023,3,4,Wind,4253
3/27/2024,14,15,Wind,15606
12/25/2020,10,11,Wind,6831
12/24/2023,4,5,Wind,10062
5/24/2024,13,14,Solar,5499
4/28/2020,18,19,Wind,7447
8/20/2025,22,23,Wind,3508
1/24/2022,1,2,Wind,3310
4/20/2023,16,17,Wind,9461
9/2/2020,22,23,Wind,1225
9/2/2023,20,21,Wind,2344
9/10/2020,10,11,Solar,2771
8/22/2025,18,19,Solar,5766
5/24/2023,9,10,Solar,6816
1/11/2025,9,10,Wind,2854
2/28/2024,0,1,Wind,4724
3/6/2020,14,15,Wind,8581
8/18/2020,18,19,Wind,3539
2/18/2022,3,4,Wind,9335
9/3/2021,14,15,Solar,3775
3/24/2020,23,0,Wind,7447
8/25/2024,20,21,Wind,2137
10/22/2021,0,1,Wind,2121
7/17/2021,19,20,Wind,5398
10/30/2022,8,9,Wind,5100
3/9/2021,15,16,Solar,5136
6/23/2020,1,2,Wind,2034
4/22/2023,1,2,Wind,4008
7/12/2024,12,13,Solar,7573
9/5/2024,22,23,Wind,700
4/16/2021,1,2,Wind,5880
5/17/2022,2,3,Wind,2321
10/1/2024,23,0,Wind,4747
9/27/2021,8,9,Wind,6867
4/3/2020,8,9,Wind,2170
1/17/2023,23,0,Wind,4827
11/7/2024,13,14,Solar,5149
3/31/2020,1,2,Wind,6769
3/28/2020,22,23,Wind,11081
9/14/2024,12,13,Solar,10121
10/18/2025,16,17,Solar,7924
10/31/2021,17,18,Wind,10469
4/28/2022,15,16,Solar,7312
1/24/2024,19,20,Wind,6892
6/24/2021,22,23,Wind,1974
12/11/2023,16,17,Wind,6768
1/27/2024,11,12,Solar,5814
8/15/2022,14,15,Solar,8036
1/29/2021,3,4,Wind,13907
9/5/2020,1,2,Wind,2121
8/12/2024,16,17,Solar,8871
1/26/2021,13,14,Wind,5482
4/11/2025,20,21,Wind,4837
7/11/2025,11,12,Solar,11758
5/16/2025,13,14,Solar,7092
10/25/2025,16,17,Wind,9821
1/31/2021,22,23,Wind,5906
5/25/2025,13,14,Wind,9581
7/5/2022,9,10,Solar,4126
11/19/2020,9,10,Wind,9061
10/18/2022,22,23,Wind,5538
1/15/2023,3,4,Wind,10240
5/2/2022,20,21,Wind,3792
10/8/2020,3,4,Wind,6421
11/24/2023,1,2,Wind,8505
5/17/2020,10,11,Solar,4507
3/18/2022,3,4,Wind,6998
10/28/2023,22,23,Wind,16635
5/19/2021,2,3,Wind,3258
7/17/2022,20,21,Wind,2312
7/22/2023,11,12,Solar,10194
11/12/2024,13,14,Wind,13235
3/27/2022,9,10,Wind,4841
4/5/2022,17,18,Wind,9675
8/29/2023,20,21,Wind,1992
6/23/2025,22,23,Wind,3779
2/9/2020,20,21,Wind,11896
1/5/2023,6,7,Wind,7965
9/15/2023,20,21,Wind,3195
9/15/2023,23,0,Wind,4953
11/14/2020,15,16,Wind,8436
2/11/2022,17,18,Wind,2107
2/20/2025,4,5,Wind,7070
6/28/2025,8,9,Solar,3941
8/6/2022,4,5,Wind,5611
5/24/2020,23,0,Wind,2435
6/13/2025,23,0,Wind,5332
5/3/2025,16,17,Solar,10481
11/22/2024,7,8,Wind,9522
8/22/2021,9,10,Wind,4991
1/10/2023,12,13,Wind,15075
6/21/2021,4,5,Wind,2933
9/20/2022,17,18,Solar,5469
1/27/2021,17,18,Wind,3743
9/23/2020,9,10,Wind,4073
4/8/2020,18,19,Solar,1595
10/9/2024,7,8,Wind,8883
5/7/2025,0,1,Wind,9348
9/14/2023,21,22,Wind,1857
2/11/2020,5,6,Wind,11769
1/17/2020,12,13,Wind,8804
3/24/2025,14,15,Solar,6048
8/7/2024,10,11,Solar,5496
5/15/2025,1,2,Wind,6358
3/22/2023,6,7,Wind,9994
11/26/2020,16,17,Wind,1476
5/13/2020,20,21,Wind,7492
3/18/2025,1,2,Wind,12131
11/6/2025,10,11,Wind,6247
8/19/2021,3,4,Wind,1695
2/23/2020,4,5,Wind,9644
4/23/2025,3,4,Wind,6268
5/10/2022,2,3,Wind,1193
12/1/2023,20,21,Wind,5060
7/21/2021,2,3,Wind,2864
9/23/2022,5,6,Wind,546
1/3/2023,10,11,Wind,6763
12/7/2024,22,23,Wind,17557
3/28/2022,3,4,Wind,1693
10/7/2020,10,11,Wind,6946
8/23/2022,21,22,Wind,736
5/27/2023,20,21,Wind,3594
10/10/2023,20,21,Wind,2170
5/17/2025,4,5,Wind,4673
5/21/2020,21,22,Wind,660
3/15/2023,7,8,Wind,2413
12/14/2024,10,11,Wind,3475
1/19/2025,14,15,Solar,3805
12/29/2021,1,2,Wind,9126
1/29/2025,1,2,Wind,17602
1/22/2024,2,3,Wind,16724
8/21/2023,8,9,Solar,2472
9/16/2022,21,22,Wind,5135
4/21/2023,7,8,Wind,3141
4/22/2023,15,16,Wind,9856
11/5/2021,22,23,Wind,2244
12/23/2024,6,7,Wind,16444
3/9/2022,17,18,Wind,5318
8/10/2025,23,0,Wind,7903
2/17/2023,1,2,Wind,7099
8/29/2020,18,19,Wind,4957
8/29/2025,9,10,Wind,13975
2/5/2021,7,8,Wind,1837
5/13/2020,10,11,Wind,5295
1/27/2024,1,2,Wind,1993
2/13/2025,8,9,Wind,1808
3/10/2022,20,21,Wind,6268
7/2/2022,4,5,Wind,780
2/11/2022,21,22,Wind,2877
12/18/2022,16,17,Wind,9972
4/7/2023,14,15,Solar,8432
1/9/2025,12,13,Wind,13546
12/19/2020,23,0,Wind,5475
2/18/2022,12,13,Wind,18336
10/16/2025,7,8,Wind,5067
9/29/2020,23,0,Wind,648
8/17/2025,3,4,Wind,5689
9/29/2022,10,11,Solar,3096
4/22/2024,22,23,Wind,4627
7/3/2025,23,0,Wind,6293
10/1/2020,10,11,Wind,6509
2/24/2024,2,3,Wind,7042
6/26/2024,23,0,Wind,1220
11/17/2022,11,12,Wind,15564
8/23/2022,1,2,Wind,1180
3/8/2025,12,13,Wind,14394
4/25/2020,6,7,Wind,1918
3/29/2025,13,14,Wind,14163
3/20/2021,1,2,Wind,6045
3/26/2021,14,15,Wind,11408
4/25/2023,0,1,Wind,2929
10/16/2020,7,8,Wind,2998
7/15/2022,15,16,Solar,7499
8/28/2023,4,5,Wind,3258
1/9/2024,0,1,Wind,4857
11/5/2025,15,16,Wind,12356
12/14/2020,22,23,Wind,6487
7/31/2022,23,0,Wind,3161
1/14/2023,20,21,Wind,13584
4/13/2020,16,17,Wind,11122
2/26/2024,13,14,Wind,14168
9/3/2020,6,7,Wind,1674
12/21/2020,16,17,Wind,11318
4/24/2023,0,1,Wind,9557
4/30/2023,20,21,Wind,1754
8/27/2021,10,11,Solar,5627
9/16/2022,11,12,Solar,6902
11/21/2025,1,2,Wind,4563
9/22/2022,13,14,Solar,6248
6/26/2021,18,19,Solar,2918
5/24/2023,21,22,Wind,6974
7/21/2020,19,20,Wind,3934
8/8/2021,12,13,Wind,9302
3/5/2021,12,13,Wind,9127
7/28/2022,23,0,Wind,1995
8/6/2023,1,2,Wind,13743
12/2/2022,15,16,Wind,3878
10/11/2023,17,18,Wind,6965
11/20/2022,1,2,Wind,4543
7/15/2023,10,11,Wind,11920
2/9/2023,10,11,Solar,4291
3/11/2024,14,15,Wind,10464
2/28/2023,17,18,Wind,7747
7/19/2022,0,1,Wind,5843
3/24/2022,23,0,Wind,5843
7/31/2021,2,3,Wind,5229
2/1/2025,5,6,Wind,3211
8/29/2020,10,11,Wind,3727
1/21/2021,3,4,Wind,12756
7/3/2022,3,4,Wind,1428
9/14/2025,0,1,Wind,5040
12/22/2021,8,9,Wind,3172
2/6/2021,18,19,Wind,4300
3/9/2020,16,17,Wind,8263
2/5/2022,7,8,Wind,3579
10/31/2025,20,21,Wind,14868
4/7/2025,18,19,Solar,5498
8/2/2021,2,3,Wind,1200
6/11/2025,17,18,Solar,8263
10/25/2022,13,14,Solar,5679
10/21/2022,5,6,Wind,9051
10/20/2025,13,14,Wind,19753
8/14/2025,19,20,Wind,3576
1/30/2024,8,9,Wind,6919
7/6/2023,9,10,Solar,3928
6/8/2020,14,15,Solar,5620
10/7/2021,7,8,Wind,1491
4/4/2021,4,5,Wind,5664
11/26/2020,14,15,Solar,2923
12/30/2024,10,11,Solar,2306
8/30/2022,14,15,Solar,5938
7/19/2021,10,11,Solar,5500
7/24/2021,8,9,Wind,4225
2/21/2021,5,6,Wind,8883
4/27/2022,2,3,Wind,5575
1/4/2023,12,13,Wind,17318
7/11/2021,0,1,Wind,1348
11/4/2025,20,21,Wind,14429
9/12/2022,8,9,Wind,3604
9/2/2022,6,7,Wind,1890
5/5/2021,9,10,Wind,9071
1/29/2021,19,20,Wind,11119
11/26/2023,22,23,Wind,5154
11/7/2024,20,21,Wind,3375
8/3/2021,19,20,Wind,1828
4/19/2022,8,9,Wind,2444
8/8/2021,14,15,Wind,9714
1/2/2022,6,7,Wind,8787
2/5/2024,21,22,Wind,8276
7/11/2021,2,3,Wind,1192
9/20/2020,21,22,Wind,2433
11/11/2024,11,12,Wind,6891
7/31/2024,4,5,Wind,2129
3/21/2020,0,1,Wind,7735
10/14/2021,14,15,Solar,5650
1/19/2025,22,23,Wind,1188
10/7/2024,13,14,Wind,6044
2/13/2025,2,3,Wind,1090
6/11/2022,8,9,Solar,2423
10/25/2023,9,10,Wind,10380
3/18/2024,10,11,Solar,5581
9/21/2020,4,5,Wind,817
11/28/2025,7,8,Wind,7806
4/7/2020,4,5,Wind,1718
3/2/2020,10,11,Wind,5353
7/23/2020,10,11,Solar,2720
3/22/2022,23,0,Wind,4199
2/22/2023,22,23,Wind,1437
10/4/2023,0,1,Wind,3511
10/26/2023,17,18,Wind,4734
2/25/2023,19,20,Wind,8542
8/28/2024,21,22,Wind,2163
11/13/2020,15,16,Wind,4593
4/29/2021,16,17,Solar,3421
4/15/2024,21,22,Wind,14523
2/17/2024,9,10,Wind,4037
10/18/2020,22,23,Wind,912
10/7/2023,10,11,Solar,6141
7/17/2021,23,0,Wind,5090
10/30/2022,20,21,Wind,2069
2/2/2021,10,11,Wind,11997
6/25/2020,5,6,Wind,3558
5/3/2025,17,18,Solar,9346
11/12/2021,0,1,Wind,934
8/2/2024,11,12,Solar,6672
9/26/2020,20,21,Wind,8134
9/21/2023,3,4,Wind,9550
4/23/2022,9,10,Wind,6361
1/2/2021,18,19,Wind,1837
12/17/2021,18,19,Wind,8144
11/23/2021,12,13,Wind,9900
12/13/2023,1,2,Wind,9953
10/27/2024,9,10,Solar,3309
9/7/2025,1,2,Wind,6555
8/22/2020,2,3,Wind,5104
7/30/2022,21,22,Wind,1951
8/26/2025,8,9,Wind,5983
11/1/2020,11,12,Wind,13574
6/20/2025,10,11,Solar,8561
9/22/2023,12,13,Wind,11770
1/20/2025,5,6,Wind,1668
10/20/2021,5,6,Wind,10713
12/20/2020,15,16,Wind,4461
8/9/2025,19,20,Wind,5496
11/20/2024,3,4,Wind,8076
7/2/2025,17,18,Wind,11247
1/23/2020,21,22,Wind,2993
8/11/2021,3,4,Wind,704
6/10/2020,16,17,Solar,3105
8/9/2021,6,7,Wind,2967
11/5/2020,20,21,Wind,8082
4/23/2024,1,2,Wind,4273
7/30/2024,23,0,Wind,2765
7/23/2022,15,16,Solar,6571
12/25/2020,1,2,Wind,6863
8/8/2024,1,2,Wind,1289
12/30/2022,17,18,Wind,15843
2/25/2022,10,11,Wind,7997
10/21/2023,12,13,Wind,20931
7/21/2021,5,6,Wind,1927
11/15/2023,10,11,Wind,10577
1/9/2023,17,18,Wind,13412
11/8/2021,7,8,Wind,1922
4/14/2021,22,23,Wind,5346
6/27/2021,20,21,Wind,1366
2/5/2020,17,18,Wind,1746
9/17/2021,2,3,Wind,711
12/29/2023,6,7,Wind,12493
12/2/2022,1,2,Wind,2232
7/23/2021,13,14,Solar,7412
1/26/2025,4,5,Wind,10046
6/3/2022,21,22,Wind,2859
6/23/2022,0,1,Wind,1625
4/23/2021,17,18,Wind,7944
3/23/2022,16,17,Solar,5220
4/3/2023,1,2,Wind,5706
6/16/2023,8,9,Solar,2630
11/16/2024,19,20,Wind,2040
6/22/2025,13,14,Solar,5526
2/24/2023,11,12,Wind,6498
10/17/2020,17,18,Solar,1367
5/11/2022,10,11,Solar,7976
6/20/2023,19,20,Wind,3357
5/22/2022,23,0,Wind,3313
10/30/2024,6,7,Wind,1827
2/20/2020,19,20,Wind,10617
6/22/2022,9,10,Solar,3779
3/31/2021,19,20,Wind,1121
12/30/2024,0,1,Wind,709
3/20/2020,10,11,Wind,6229
12/25/2021,6,7,Wind,1843
3/28/2023,1,2,Wind,2283
6/30/2022,15,16,Solar,5921
7/24/2025,23,0,Wind,2166
2/27/2022,20,21,Wind,6011
3/16/2025,17,18,Wind,7970
6/15/2024,11,12,Wind,10538
1/13/2023,19,20,Wind,10798
2/10/2020,16,17,Wind,13770
11/8/2021,17,18,Wind,1805
1/10/2025,16,17,Wind,2433
6/2/2020,23,0,Wind,1765
12/18/2022,4,5,Wind,5927
11/19/2023,11,12,Wind,16559
4/14/2020,4,5,Wind,7144
6/21/2024,10,11,Solar,5580
5/21/2021,6,7,Wind,8861
6/25/2021,1,2,Wind,2038
10/9/2023,11,12,Solar,5494
4/11/2024,5,6,Wind,3540
1/12/2025,6,7,Wind,3081
12/28/2024,17,18,Wind,354
7/20/2020,4,5,Wind,2939
5/18/2020,5,6,Wind,1868
2/6/2022,19,20,Wind,16044
4/30/2023,5,6,Wind,3818
2/29/2024,13,14,Wind,12775
8/17/2022,20,21,Wind,1406
3/12/2022,2,3,Wind,9389
3/21/2020,15,16,Wind,11152
2/2/2025,9,10,Wind,3472
2/14/2022,5,6,Wind,11744
8/9/2023,20,21,Wind,1211
2/23/2024,8,9,Wind,14058
6/30/2020,0,1,Wind,3738
8/14/2023,17,18,Solar,7241
4/10/2022,15,16,Solar,7678
6/9/2025,10,11,Solar,3733
5/7/2024,12,13,Solar,7214
5/31/2022,10,11,Solar,4174
7/24/2025,0,1,Wind,2396
3/14/2024,16,17,Wind,9218
5/30/2025,17,18,Solar,6501
9/27/2020,22,23,Wind,5190
9/27/2022,14,15,Wind,13231
1/27/2020,2,3,Wind,8486
6/28/2021,17,18,Solar,3945
10/3/2020,0,1,Wind,3195
6/12/2025,11,12,Solar,5733
9/2/2025,17,18,Wind,15009
6/4/2023,17,18,Wind,7894
12/2/2024,8,9,Wind,8193
6/4/2023,20,21,Wind,5847
3/25/2023,5,6,Wind,14863
5/2/2024,12,13,Wind,12077
9/18/2024,21,22,Wind,8671
10/9/2025,8,9,Wind,2496
9/11/2022,2,3,Wind,664
1/29/2025,15,16,Wind,12248
3/29/2021,9,10,Wind,4622
5/31/2023,22,23,Wind,8211
8/31/2024,23,0,Wind,5370
11/6/2023,1,2,Wind,12102
3/25/2021,8,9,Wind,2635
8/5/2024,8,9,Solar,2548
7/2/2021,5,6,Wind,405
1/27/2025,4,5,Wind,18396
5/15/2020,18,19,Wind,4342
9/6/2021,4,5,Wind,1107
10/24/2021,20,21,Wind,3398
12/6/2024,7,8,Wind,14357
8/26/2023,22,23,Wind,1513
5/4/2020,16,17,Solar,5092
10/17/2022,7,8,Wind,7554
8/2/2022,10,11,Solar,5062
4/13/2025,15,16,Wind,4463
4/25/2022,7,8,Wind,3208
10/26/2022,13,14,Wind,8890
12/7/2022,4,5,Wind,2473
10/24/2025,19,20,Wind,12506
8/31/2020,9,10,Wind,3237
6/30/2022,17,18,Wind,5168
11/4/2025,15,16,Wind,12341
8/17/2022,21,22,Wind,1307
12/8/2020,11,12,Wind,2686
3/24/2020,1,2,Wind,6628
7/21/2023,14,15,Solar,8927
6/28/2023,0,1,Wind,2630
9/14/2022,12,13,Solar,5716
5/29/2020,15,16,Wind,7953
8/19/2022,17,18,Wind,7064
8/17/2025,4,5,Wind,6032
4/1/2025,17,18,Wind,13004
10/13/2024,9,10,Wind,2980
4/5/2022,12,13,Wind,9346
4/29/2021,14,15,Solar,4221
2/25/2023,14,15,Wind,9931
7/19/2023,17,18,Wind,11158
10/10/2022,1,2,Wind,4732
4/17/2021,0,1,Wind,4306
12/21/2021,20,21,Wind,3015
4/22/2021,21,22,Wind,6303
11/23/2025,17,18,Wind,10653
6/11/2024,5,6,Wind,1874
5/27/2024,20,21,Wind,3315
9/28/2020,19,20,Wind,4208
8/7/2023,3,4,Wind,3593
3/29/2021,22,23,Wind,2491
5/22/2021,21,22,Wind,5778
11/19/2021,14,15,Solar,3318
1/27/2025,5,6,Wind,18096
8/13/2025,9,10,Solar,4027
9/14/2021,17,18,Wind,3219
5/8/2022,2,3,Wind,4076
7/3/2022,2,3,Wind,1530
7/24/2021,0,1,Wind,5890
11/21/2022,0,1,Wind,7993
4/5/2023,10,11,Solar,5948
8/11/2025,14,15,Solar,11543
7/13/2021,11,12,Wind,5885
9/19/2022,6,7,Wind,2502
12/5/2024,17,18,Wind,15699
11/1/2025,9,10,Wind,14047
11/17/2025,3,4,Wind,5317
8/16/2020,20,21,Wind,1759
1/22/2023,12,13,Wind,7106
5/24/2025,17,18,Wind,13001
1/21/2021,12,13,Wind,12248
7/17/2023,11,12,Solar,7791
10/28/2022,10,11,Wind,8983
7/8/2021,0,1,Wind,1738
6/6/2021,19,20,Wind,2910
9/12/2025,2,3,Wind,10052
10/13/2024,15,16,Solar,5251
2/13/2023,5,6,Wind,3438
4/21/2023,16,17,Solar,7315
12/22/2024,4,5,Wind,18507
6/11/2020,19,20,Wind,3890
10/17/2021,4,5,Wind,1793
4/7/2022,9,10,Wind,16777
11/25/2024,19,20,Wind,6360
5/30/2024,14,15,Wind,11924
11/19/2023,14,15,Wind,17043
2/4/2024,20,21,Wind,8328
9/23/2022,4,5,Wind,505
5/17/2023,15,16,Wind,13945
5/2/2024,23,0,Wind,9680
9/21/2025,12,13,Solar,4035
8/28/2025,13,14,Wind,12192
1/15/2023,18,19,Wind,14920
3/30/2024,0,1,Wind,4270
11/27/2024,1,2,Wind,8974
3/11/2022,8,9,Wind,12227
8/27/2022,23,0,Wind,4610
11/9/2025,16,17,Wind,4511
4/3/2021,2,3,Wind,9279
7/5/2022,12,13,Solar,7173
10/2/2020,16,17,Wind,4517
3/3/2024,19,20,Wind,4860
10/30/2020,22,23,Wind,2173
1/29/2025,13,14,Wind,14188
6/7/2025,2,3,Wind,5372
7/17/2022,4,5,Wind,5437
9/21/2021,2,3,Wind,3038
8/21/2022,15,16,Solar,5244
10/28/2022,1,2,Wind,7785
3/14/2025,1,2,Wind,2246
4/22/2024,23,0,Wind,4362
8/15/2021,14,15,Solar,6192
11/1/2023,8,9,Wind,12856
12/19/2024,5,6,Wind,17699
9/15/2024,14,15,Solar,6259
7/1/2022,14,15,Solar,7548
1/11/2020,4,5,Wind,2401
9/7/2021,14,15,Solar,7947
12/4/2022,23,0,Wind,708
7/27/2025,11,12,Solar,8163
3/19/2022,3,4,Wind,11419
6/13/2023,12,13,Solar,7666
10/31/2020,15,16,Wind,9419
6/19/2023,6,7,Wind,1407
5/15/2023,23,0,Wind,7719
3/16/2021,19,20,Wind,6005
6/12/2023,17,18,Solar,4747
7/3/2020,21,22,Wind,2958
6/19/2025,20,21,Wind,5164
2/12/2020,7,8,Wind,8307
9/7/2024,19,20,Wind,4461
12/17/2020,17,18,Wind,2892
10/4/2021,22,23,Wind,6535
2/27/2021,6,7,Wind,5900
12/14/2022,2,3,Wind,1972
1/1/2024,1,2,Wind,15228
7/25/2023,22,23,Wind,2896
7/18/2022,8,9,Wind,4324
5/10/2021,10,11,Wind,9543
11/8/2021,12,13,Solar,4759
12/10/2022,5,6,Wind,1514
6/25/2020,17,18,Solar,3179
11/29/2020,2,3,Wind,4361
8/5/2023,4,5,Wind,2376
10/12/2020,2,3,Wind,3229
1/13/2021,17,18,Wind,9862
4/20/2022,22,23,Wind,4403
3/6/2020,7,8,Wind,7635
1/15/2021,0,1,Wind,8913
2/16/2022,0,1,Wind,13892
4/2/2021,18,19,Wind,12278
11/24/2021,20,21,Wind,2080
9/18/2022,13,14,Solar,11642
8/5/2025,18,19,Wind,11488
4/16/2022,11,12,Solar,9283
5/2/2024,20,21,Wind,11202
12/1/2022,8,9,Wind,4364
9/17/2023,12,13,Solar,7328
6/21/2025,13,14,Solar,10245
5/27/2020,5,6,Wind,3501
2/27/2021,16,17,Wind,10738
3/26/2024,21,22,Wind,8154
8/26/2022,16,17,Solar,6095
7/13/2022,21,22,Wind,1816
1/23/2020,6,7,Wind,5026
8/17/2020,7,8,Wind,1942
3/26/2020,9,10,Wind,7178
3/6/2024,21,22,Wind,1843
4/30/2025,23,0,Wind,5987
2/14/2020,7,8,Wind,3792
8/26/2022,18,19,Wind,4553
4/22/2025,6,7,Wind,1187
12/1/2022,17,18,Wind,3675
2/5/2025,13,14,Solar,6610
1/30/2022,17,18,Wind,1434
9/29/2021,21,22,Wind,3641
5/13/2024,6,7,Wind,1884
8/30/2020,21,22,Wind,3777
7/11/2020,16,17,Solar,5785
9/29/2025,12,13,Solar,8857
6/28/2024,8,9,Solar,3771
5/9/2020,11,12,Solar,3231
5/22/2024,19,20,Wind,4870
7/3/2020,8,9,Wind,2944
11/23/2020,15,16,Solar,1643
2/24/2022,1,2,Wind,3851
3/7/2025,7,8,Wind,9990
5/26/2020,6,7,Wind,3338
1/12/2023,9,10,Wind,16699
11/30/2021,10,11,Wind,13024
6/19/2022,3,4,Wind,10066
12/7/2022,7,8,Wind,2196
7/21/2022,23,0,Wind,2858
5/17/2025,22,23,Wind,3077
12/15/2024,21,22,Wind,9775
9/28/2020,22,23,Wind,4092
3/5/2022,11,12,Solar,5186
7/4/2025,12,13,Solar,10562
6/20/2024,5,6,Wind,4917
2/4/2022,19,20,Wind,6944
1/18/2020,10,11,Wind,2843
5/26/2021,21,22,Wind,2353
10/30/2024,7,8,Wind,2071
8/18/2020,2,3,Wind,1283
5/23/2022,13,14,Wind,9217
4/28/2025,3,4,Wind,3069
7/9/2024,4,5,Wind,5209
10/20/2025,17,18,Wind,17333
3/9/2020,12,13,Wind,9648
3/14/2025,2,3,Wind,2194
9/16/2020,6,7,Wind,526
6/26/2023,14,15,Solar,10618
5/6/2025,14,15,Wind,8761
10/27/2024,3,4,Wind,1944
9/6/2024,4,5,Wind,1511
10/18/2020,3,4,Wind,583
8/12/2020,14,15,Solar,4536
7/14/2021,23,0,Wind,7745
1/21/2024,10,11,Wind,14443
6/19/2024,2,3,Wind,3425
9/22/2024,22,23,Wind,3299
1/6/2022,21,22,Wind,7422
1/3/2020,10,11,Wind,9189
1/21/2023,3,4,Wind,6960
9/4/2021,16,17,Solar,3636
6/19/2021,14,15,Solar,4390
4/11/2021,0,1,Wind,4255
3/13/2021,13,14,Wind,17323
9/15/2025,11,12,Wind,11011
5/9/2024,1,2,Wind,4350
8/31/2024,14,15,Solar,8366
5/22/2025,18,19,Wind,9293
3/30/2021,15,16,Solar,5587
4/29/2022,21,22,Wind,4703
6/24/2025,15,16,Solar,5446
6/19/2022,2,3,Wind,10201
4/1/2020,17,18,Wind,3836
6/8/2020,4,5,Wind,1414
11/13/2025,19,20,Wind,11859
10/3/2023,19,20,Wind,4989
1/11/2023,21,22,Wind,15556
8/20/2024,1,2,Wind,3390
3/1/2020,14,15,Wind,8968
8/14/2021,21,22,Wind,916
12/14/2021,2,3,Wind,587
10/27/2024,1,2,Wind,1635
7/30/2021,1,2,Wind,1469
4/16/2025,6,7,Wind,3691
10/4/2020,0,1,Wind,7366
12/18/2022,6,7,Wind,6077
7/9/2021,21,22,Wind,370
1/17/2022,17,18,Wind,1397
2/10/2025,1,2,Wind,3221
7/23/2023,15,16,Wind,9714
5/1/2020,5,6,Wind,6913
5/12/2023,18,19,Wind,5556
12/21/2022,19,20,Wind,11825
1/4/2020,10,11,Wind,4479
7/14/2021,17,18,Wind,8231
7/8/2025,21,22,Wind,2398
5/31/2025,1,2,Wind,837
9/17/2025,8,9,Wind,4458
5/10/2022,21,22,Wind,2140
3/31/2023,18,19,Wind,19093
10/4/2024,23,0,Wind,2882
2/4/2021,2,3,Wind,4372
1/3/2020,11,12,Wind,9534
8/31/2020,23,0,Wind,1614
9/8/2025,9,10,Solar,3178
11/11/2022,18,19,Wind,3699
10/21/2024,15,16,Solar,8393
7/4/2022,15,16,Solar,6170
2/1/2025,2,3,Wind,3863
5/23/2022,12,13,Wind,8430
6/20/2025,8,9,Solar,5469
5/22/2020,13,14,Solar,6982
1/1/2022,23,0,Wind,5385
10/29/2022,8,9,Wind,7385
1/3/2025,22,23,Wind,3446
3/29/2021,4,5,Wind,3859
1/24/2021,13,14,Wind,9132
10/6/2021,6,7,Wind,8232
11/26/2023,15,16,Wind,3911
5/28/2022,9,10,Solar,5809
2/5/2024,4,5,Wind,7263
1/28/2025,7,8,Wind,18356
2/22/2023,17,18,Wind,2037
2/17/2024,1,2,Wind,3267
10/3/2022,22,23,Wind,1692
11/25/2021,17,18,Wind,2854
2/24/2025,10,11,Wind,15434
11/20/2021,8,9,Wind,1106
8/20/2025,2,3,Wind,2739
