date,Usage_kWh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week,Load_Type
15/03/2018 00:00,3.71,61.80,100.00,4.72,0.00,Weekday,Thursday,Light_Load
26/07/2018 22:45,3.46,48.55,100.00,6.23,0.00,Weekday,Thursday,Medium_Load
20/07/2018 23:15,3.10,100.00,60.31,0.00,4.10,Weekday,Friday,Light_Load
24/09/2018 18:45,2.88,100.00,25.68,0.00,10.84,Weekday,Monday,Light_Load
27/09/2018 22:00,3.78,100.00,22.96,0.00,16.02,Weekday,Thursday,Medium_Load
20/09/2018 23:45,3.38,46.25,100.00,6.48,0.00,Weekday,Thursday,Light_Load
23/02/2018 18:15,57.89,83.13,100.00,38.70,0.11,Weekday,Friday,Maximum_Load
11/02/2018 01:45,3.78,71.75,100.00,3.67,0.00,Weekend,Sunday,Light_Load
17/12/2018 18:30,6.37,100.00,39.31,0.00,14.90,Weekday,Monday,Maximum_Load
11/01/2018 02:00,4.61,68.52,100.00,4.90,0.00,Weekday,Thursday,Light_Load
27/03/2018 17:00,36.58,99.91,99.98,1.55,0.65,Weekday,Tuesday,Maximum_Load
11/07/2018 08:15,18.14,72.41,100.00,17.28,0.00,Weekday,Wednesday,Light_Load
13/01/2018 00:00,4.64,76.06,100.00,3.96,0.00,Weekend,Saturday,Light_Load
06/10/2018 10:15,45.61,88.66,100.00,23.80,0.00,Weekend,Saturday,Maximum_Load
25/02/2018 18:45,4.07,100.00,26.58,0.00,14.76,Weekend,Sunday,Light_Load
22/04/2018 22:00,3.42,100.00,19.86,0.00,16.88,Weekend,Sunday,Medium_Load
05/05/2018 23:30,2.84,63.12,100.00,3.49,0.00,Weekend,Saturday,Light_Load
01/08/2018 19:15,2.84,100.00,16.25,0.00,17.24,Weekday,Wednesday,Light_Load
05/06/2018 13:00,4.43,100.00,21.24,0.00,20.38,Weekday,Tuesday,Medium_Load
31/10/2018 00:00,3.85,58.84,100.00,5.29,0.00,Weekday,Wednesday,Light_Load
14/08/2018 03:30,3.06,46.23,100.00,5.87,0.00,Weekday,Tuesday,Light_Load
03/05/2018 09:30,110.95,94.64,100.00,37.87,0.00,Weekday,Thursday,Medium_Load
21/02/2018 18:15,75.92,95.67,100.00,23.11,0.00,Weekday,Wednesday,Maximum_Load
26/10/2018 18:45,52.06,88.55,100.00,27.32,0.00,Weekday,Friday,Medium_Load
06/09/2018 21:00,63.50,88.77,100.00,32.94,0.00,Weekday,Thursday,Medium_Load
13/08/2018 02:30,2.81,44.09,100.00,5.72,0.00,Weekday,Monday,Light_Load
10/06/2018 23:15,2.84,50.15,100.00,4.90,0.00,Weekend,Sunday,Light_Load
27/09/2018 12:15,3.89,100.00,32.73,0.00,11.23,Weekday,Thursday,Medium_Load
08/04/2018 09:45,93.96,97.74,100.00,20.30,0.36,Weekend,Sunday,Medium_Load
16/05/2018 18:30,73.01,93.29,100.00,28.19,0.00,Weekday,Wednesday,Medium_Load
19/07/2018 04:15,2.77,48.17,100.00,5.04,0.00,Weekday,Thursday,Light_Load
25/04/2018 22:15,4.00,94.09,27.15,1.44,14.18,Weekday,Wednesday,Medium_Load
25/09/2018 04:15,2.59,41.67,100.00,5.65,0.00,Weekday,Tuesday,Light_Load
02/08/2018 15:15,2.95,100.00,17.68,0.00,16.42,Weekday,Thursday,Light_Load
24/06/2018 20:00,3.64,100.00,14.44,0.00,24.95,Weekend,Sunday,Medium_Load
07/08/2018 20:45,50.00,92.49,100.00,20.56,0.00,Weekday,Tuesday,Medium_Load
18/10/2018 23:00,3.78,47.05,100.00,7.09,0.00,Weekday,Thursday,Medium_Load
29/03/2018 03:00,3.02,60.26,100.00,4.00,0.00,Weekday,Thursday,Light_Load
26/02/2018 22:45,5.76,77.15,100.00,4.75,0.00,Weekday,Monday,Maximum_Load
30/07/2018 11:15,44.28,83.33,100.00,29.38,0.00,Weekday,Monday,Maximum_Load
06/10/2018 05:00,2.92,45.22,100.00,5.76,0.00,Weekend,Saturday,Light_Load
06/09/2018 01:15,2.81,47.12,100.00,5.26,0.00,Weekday,Thursday,Light_Load
05/11/2018 09:00,78.62,85.11,100.00,48.49,0.00,Weekday,Monday,Light_Load
27/10/2018 22:15,3.38,47.69,99.86,6.23,0.18,Weekend,Saturday,Medium_Load
04/04/2018 04:15,3.06,62.52,100.00,3.82,0.00,Weekday,Wednesday,Light_Load
19/05/2018 23:15,2.99,53.27,100.00,4.75,0.00,Weekend,Saturday,Light_Load
31/10/2018 06:15,2.88,60.20,100.00,3.82,0.00,Weekday,Wednesday,Light_Load
11/06/2018 20:45,76.07,97.36,100.00,17.82,0.00,Weekday,Monday,Medium_Load
25/01/2018 00:15,41.90,81.12,100.00,30.20,0.00,Weekday,Thursday,Light_Load
28/08/2018 12:45,4.39,100.00,31.30,0.00,13.32,Weekday,Tuesday,Medium_Load
01/02/2018 06:15,4.39,70.71,100.00,4.39,0.00,Weekday,Thursday,Light_Load
24/02/2018 08:45,45.11,83.46,100.00,29.77,0.00,Weekend,Saturday,Light_Load
26/08/2018 18:30,3.53,100.00,56.54,0.00,5.15,Weekend,Sunday,Medium_Load
09/08/2018 13:00,4.57,100.00,27.50,0.00,15.98,Weekday,Thursday,Medium_Load
31/10/2018 21:00,45.07,99.18,99.71,5.80,3.42,Weekday,Wednesday,Medium_Load
06/04/2018 02:15,3.56,56.64,100.00,5.18,0.00,Weekday,Friday,Light_Load
09/02/2018 00:45,60.98,84.68,100.00,38.30,0.00,Weekday,Friday,Light_Load
02/06/2018 14:00,6.12,100.00,26.29,0.00,22.46,Weekend,Saturday,Light_Load
27/05/2018 11:30,2.81,100.00,50.92,0.00,4.75,Weekend,Sunday,Light_Load
13/07/2018 18:15,34.88,92.03,99.94,14.83,1.22,Weekday,Friday,Medium_Load
16/02/2018 12:00,4.36,100.00,54.37,0.00,6.73,Weekday,Friday,Light_Load
27/08/2018 05:30,3.49,56.93,100.00,5.04,0.00,Weekday,Monday,Light_Load
21/12/2018 05:30,3.20,81.20,99.98,2.30,0.07,Weekday,Friday,Light_Load
13/12/2018 16:15,88.92,97.48,100.00,20.34,0.00,Weekday,Thursday,Medium_Load
11/05/2018 10:00,64.04,89.13,100.00,32.58,0.00,Weekday,Friday,Medium_Load
16/12/2018 03:30,3.35,77.86,100.00,2.70,0.00,Weekend,Sunday,Light_Load
31/10/2018 07:30,2.95,63.81,100.00,3.56,0.00,Weekday,Wednesday,Light_Load
05/03/2018 20:15,99.61,95.84,100.00,29.66,0.00,Weekday,Monday,Medium_Load
24/11/2018 04:00,4.79,78.50,100.00,3.78,0.00,Weekend,Saturday,Light_Load
04/12/2018 04:30,3.60,68.58,100.00,3.82,0.00,Weekday,Tuesday,Light_Load
09/10/2018 02:00,2.63,51.05,100.00,4.43,0.00,Weekday,Tuesday,Light_Load
08/04/2018 13:45,78.62,98.20,99.98,15.12,1.40,Weekend,Sunday,Maximum_Load
04/05/2018 07:45,4.36,63.32,100.00,5.33,0.00,Weekday,Friday,Light_Load
19/03/2018 01:30,3.06,62.52,100.00,3.82,0.00,Weekday,Monday,Light_Load
14/08/2018 04:15,2.92,45.22,100.00,5.76,0.00,Weekday,Tuesday,Light_Load
18/04/2018 10:15,96.84,94.31,100.00,34.13,0.00,Weekday,Wednesday,Maximum_Load
29/01/2018 21:15,94.07,98.40,100.00,17.03,0.00,Weekday,Monday,Medium_Load
04/04/2018 09:45,62.93,91.34,100.00,28.04,0.00,Weekday,Wednesday,Medium_Load
01/09/2018 23:45,3.82,57.47,100.00,5.44,0.00,Weekend,Saturday,Light_Load
12/08/2018 14:00,3.02,100.00,20.05,0.00,14.76,Weekend,Sunday,Light_Load
08/05/2018 00:00,3.96,68.51,100.00,4.21,0.00,Weekday,Tuesday,Light_Load
08/02/2018 19:30,76.32,98.24,99.99,14.51,0.90,Weekday,Thursday,Maximum_Load
20/05/2018 11:00,5.51,100.00,23.30,0.00,23.00,Weekend,Sunday,Maximum_Load
01/04/2018 11:45,2.95,100.00,50.81,0.00,5.00,Weekend,Sunday,Light_Load
07/02/2018 04:15,5.94,72.03,100.00,5.72,0.00,Weekday,Wednesday,Light_Load
11/06/2018 18:15,43.31,85.87,100.00,25.85,0.22,Weekday,Monday,Medium_Load
13/06/2018 22:15,2.99,95.12,27.80,0.97,10.33,Weekday,Wednesday,Medium_Load
11/05/2018 10:45,64.76,87.03,100.00,36.65,0.00,Weekday,Friday,Maximum_Load
27/02/2018 19:15,99.61,94.58,100.00,34.20,0.00,Weekday,Tuesday,Maximum_Load
02/06/2018 12:15,3.24,100.00,25.95,0.00,12.06,Weekend,Saturday,Light_Load
14/04/2018 18:30,3.74,100.00,47.98,0.00,6.84,Weekend,Saturday,Medium_Load
29/01/2018 10:45,59.18,95.86,100.00,17.57,0.00,Weekday,Monday,Maximum_Load
19/02/2018 10:15,54.61,97.86,100.00,11.48,0.00,Weekday,Monday,Maximum_Load
03/07/2018 04:30,2.81,52.63,100.00,4.54,0.00,Weekday,Tuesday,Light_Load
29/07/2018 20:30,2.95,100.00,17.50,0.00,16.60,Weekend,Sunday,Medium_Load
22/09/2018 14:45,2.81,100.00,25.03,0.00,10.87,Weekend,Saturday,Light_Load
02/06/2018 08:30,24.48,71.66,100.00,23.83,0.00,Weekend,Saturday,Light_Load
19/06/2018 00:15,2.99,55.00,100.00,4.54,0.00,Weekday,Tuesday,Light_Load
20/09/2018 00:45,3.35,44.72,100.00,6.70,0.00,Weekday,Thursday,Light_Load
20/07/2018 10:45,54.65,83.66,100.00,35.78,0.00,Weekday,Friday,Maximum_Load
11/11/2018 17:00,3.85,100.00,20.10,0.00,18.76,Weekend,Sunday,Light_Load
11/08/2018 09:15,91.19,93.66,100.00,34.13,0.00,Weekend,Saturday,Medium_Load
12/06/2018 13:00,4.72,100.00,18.62,0.00,24.91,Weekday,Tuesday,Medium_Load
22/09/2018 12:00,3.35,100.00,46.55,0.00,6.37,Weekend,Saturday,Light_Load
28/11/2018 19:00,62.21,91.83,100.00,26.82,0.00,Weekday,Wednesday,Maximum_Load
19/02/2018 00:30,3.35,55.66,100.00,5.00,0.00,Weekday,Monday,Light_Load
20/06/2018 23:00,3.46,62.87,100.00,4.28,0.00,Weekday,Wednesday,Medium_Load
11/08/2018 06:45,2.84,43.55,100.00,5.87,0.00,Weekend,Saturday,Light_Load
09/01/2018 15:00,124.92,95.15,100.00,40.39,0.00,Weekday,Tuesday,Medium_Load
06/01/2018 05:00,4.18,58.27,100.00,5.83,0.00,Weekend,Saturday,Light_Load
28/03/2018 21:30,5.47,100.00,20.84,0.00,25.67,Weekday,Wednesday,Medium_Load
01/06/2018 20:45,3.67,100.00,14.04,0.00,25.88,Weekday,Friday,Medium_Load
09/09/2018 08:15,3.74,44.87,100.00,7.45,0.00,Weekend,Sunday,Light_Load
07/12/2018 17:15,72.11,90.65,100.00,33.59,0.00,Weekday,Friday,Maximum_Load
04/05/2018 10:00,65.70,89.06,100.00,33.55,0.00,Weekday,Friday,Medium_Load
24/08/2018 12:45,4.50,100.00,32.55,0.00,13.07,Weekday,Friday,Medium_Load
17/07/2018 22:15,3.74,100.00,26.77,0.00,13.46,Weekday,Tuesday,Medium_Load
07/05/2018 06:00,2.84,59.36,100.00,3.85,0.00,Weekday,Monday,Light_Load
15/03/2018 23:15,3.74,63.58,100.00,4.54,0.00,Weekday,Thursday,Light_Load
26/07/2018 01:00,2.63,52.00,100.00,4.32,0.00,Weekday,Thursday,Light_Load
09/03/2018 17:45,35.10,99.99,98.97,0.47,5.08,Weekday,Friday,Medium_Load
21/06/2018 23:00,3.56,58.00,100.00,5.00,0.00,Weekday,Thursday,Medium_Load
31/07/2018 05:00,3.13,59.03,100.00,4.28,0.00,Weekday,Tuesday,Light_Load
14/09/2018 23:45,2.66,46.68,100.00,5.04,0.00,Weekday,Friday,Light_Load
24/07/2018 17:15,54.94,95.01,100.00,18.04,0.00,Weekday,Tuesday,Medium_Load
12/10/2018 07:00,2.92,47.57,100.00,5.40,0.00,Weekday,Friday,Light_Load
17/03/2018 03:15,3.13,69.04,100.00,3.28,0.00,Weekend,Saturday,Light_Load
18/11/2018 14:00,35.10,98.74,100.00,5.62,0.14,Weekend,Sunday,Medium_Load
23/08/2018 18:30,39.96,87.68,100.00,21.92,0.00,Weekday,Thursday,Medium_Load
03/04/2018 18:15,40.61,82.36,99.99,27.97,0.43,Weekday,Tuesday,Medium_Load
16/07/2018 06:45,2.77,50.38,100.00,4.75,0.00,Weekday,Monday,Light_Load
22/05/2018 20:30,4.36,100.00,20.57,0.00,20.74,Weekday,Tuesday,Medium_Load
09/12/2018 00:30,3.74,75.18,99.99,3.28,0.04,Weekend,Sunday,Light_Load
15/10/2018 07:45,4.21,50.11,100.00,7.27,0.00,Weekday,Monday,Light_Load
19/03/2018 19:15,42.59,98.18,100.00,8.24,0.04,Weekday,Monday,Medium_Load
29/01/2018 14:45,97.27,94.91,100.00,32.29,0.00,Weekday,Monday,Medium_Load
30/11/2018 12:15,5.65,100.00,25.38,0.00,21.53,Weekday,Friday,Medium_Load
08/01/2018 17:45,37.73,99.96,97.27,1.01,9.00,Weekday,Monday,Maximum_Load
28/08/2018 14:15,51.16,89.61,100.00,25.34,0.00,Weekday,Tuesday,Maximum_Load
02/06/2018 21:00,3.74,100.00,21.45,0.00,17.03,Weekend,Saturday,Light_Load
10/08/2018 15:30,106.67,91.55,100.00,46.87,0.00,Weekday,Friday,Maximum_Load
09/08/2018 02:30,3.20,55.31,100.00,4.82,0.00,Weekday,Thursday,Light_Load
27/05/2018 07:15,3.02,52.47,100.00,4.90,0.00,Weekend,Sunday,Light_Load
09/09/2018 08:45,8.53,74.84,99.57,7.56,0.79,Weekend,Sunday,Light_Load
01/11/2018 21:30,3.92,100.00,22.29,0.00,17.14,Weekday,Thursday,Medium_Load
06/01/2018 08:15,4.07,62.30,100.00,5.11,0.00,Weekend,Saturday,Light_Load
17/12/2018 20:45,4.46,100.00,20.35,0.00,21.46,Weekday,Monday,Medium_Load
17/11/2018 21:00,4.10,100.00,23.00,0.00,17.35,Weekend,Saturday,Medium_Load
22/10/2018 04:15,2.88,45.16,100.00,5.69,0.00,Weekday,Monday,Light_Load
27/04/2018 18:15,39.31,90.29,99.98,18.72,0.72,Weekday,Friday,Medium_Load
24/02/2018 04:30,5.87,79.82,100.00,4.43,0.00,Weekend,Saturday,Light_Load
31/05/2018 02:45,2.95,47.94,100.00,5.40,0.00,Weekday,Thursday,Light_Load
23/08/2018 08:45,59.47,75.52,100.00,51.62,0.00,Weekday,Thursday,Light_Load
07/01/2018 04:30,3.24,69.95,100.00,3.31,0.00,Weekend,Sunday,Light_Load
11/05/2018 23:30,3.49,70.31,100.00,3.53,0.00,Weekday,Friday,Light_Load
10/01/2018 02:30,4.54,71.57,100.00,4.43,0.00,Weekday,Wednesday,Light_Load
06/07/2018 10:00,78.12,91.53,100.00,34.38,0.00,Weekday,Friday,Medium_Load
30/01/2018 12:45,9.72,100.00,35.94,0.00,25.24,Weekday,Tuesday,Medium_Load
23/08/2018 17:00,53.57,85.41,100.00,32.62,0.00,Weekday,Thursday,Maximum_Load
30/03/2018 22:45,3.46,54.23,100.00,5.36,0.00,Weekday,Friday,Medium_Load
17/10/2018 18:15,32.40,89.40,100.00,16.24,0.00,Weekday,Wednesday,Medium_Load
07/05/2018 10:45,96.41,93.68,100.00,36.00,0.00,Weekday,Monday,Maximum_Load
29/03/2018 00:45,3.64,62.55,100.00,4.54,0.00,Weekday,Thursday,Light_Load
11/08/2018 02:00,2.92,49.61,100.00,5.11,0.00,Weekend,Saturday,Light_Load
21/11/2018 06:45,2.84,83.52,99.37,1.87,0.32,Weekday,Wednesday,Light_Load
21/10/2018 18:30,2.99,100.00,42.11,0.00,6.44,Weekend,Sunday,Light_Load
04/07/2018 20:45,53.21,93.45,100.00,20.27,0.04,Weekday,Wednesday,Medium_Load
16/11/2018 06:00,3.20,54.68,100.00,4.90,0.00,Weekday,Friday,Light_Load
06/11/2018 04:15,3.10,50.28,100.00,5.33,0.00,Weekday,Tuesday,Light_Load
15/11/2018 08:45,119.12,85.22,100.00,73.12,0.00,Weekday,Thursday,Light_Load
28/03/2018 07:30,3.74,70.71,100.00,3.74,0.00,Weekday,Wednesday,Light_Load
26/04/2018 14:15,44.78,94.42,100.00,15.62,0.00,Weekday,Thursday,Maximum_Load
25/09/2018 17:15,2.95,100.00,19.83,0.00,14.58,Weekday,Tuesday,Light_Load
13/02/2018 03:15,5.98,70.30,100.00,6.05,0.00,Weekday,Tuesday,Light_Load
26/06/2018 01:00,2.59,59.59,100.00,3.49,0.00,Weekday,Tuesday,Light_Load
03/03/2018 18:30,4.79,100.00,44.72,0.00,9.58,Weekend,Saturday,Medium_Load
28/12/2018 17:15,9.58,100.00,42.61,0.00,20.34,Weekday,Friday,Maximum_Load
13/05/2018 13:00,3.17,100.00,18.72,0.00,16.63,Weekend,Sunday,Light_Load
09/12/2018 16:45,3.31,100.00,23.23,0.00,13.86,Weekend,Sunday,Light_Load
10/12/2018 13:15,42.66,94.00,99.17,15.48,5.54,Weekday,Monday,Medium_Load
25/08/2018 23:30,3.17,64.66,100.00,3.74,0.00,Weekend,Saturday,Light_Load
20/02/2018 06:15,4.97,66.78,100.00,5.54,0.00,Weekday,Tuesday,Light_Load
02/02/2018 10:30,76.00,94.56,100.00,26.14,0.00,Weekday,Friday,Maximum_Load
30/03/2018 17:15,68.00,87.64,100.00,37.37,0.00,Weekday,Friday,Medium_Load
16/11/2018 05:00,3.10,51.87,100.00,5.11,0.00,Weekday,Friday,Light_Load
30/08/2018 02:15,2.66,48.32,100.00,4.82,0.00,Weekday,Thursday,Light_Load
04/07/2018 06:15,2.77,58.40,100.00,3.85,0.00,Weekday,Wednesday,Light_Load
15/10/2018 19:45,63.65,89.04,100.00,32.54,0.00,Weekday,Monday,Medium_Load
22/11/2018 06:00,3.10,76.74,100.00,2.59,0.00,Weekday,Thursday,Light_Load
26/05/2018 08:15,23.76,72.00,100.00,22.90,0.00,Weekend,Saturday,Light_Load
16/11/2018 15:30,105.84,91.08,100.00,47.99,0.00,Weekday,Friday,Medium_Load
03/10/2018 23:45,3.02,45.56,100.00,5.90,0.00,Weekday,Wednesday,Light_Load
23/02/2018 20:45,45.97,99.90,99.80,2.09,2.88,Weekday,Friday,Medium_Load
04/09/2018 09:45,55.58,85.71,100.00,33.41,0.00,Weekday,Tuesday,Medium_Load
03/08/2018 03:00,2.84,42.49,100.00,6.05,0.00,Weekday,Friday,Light_Load
10/11/2018 04:15,3.78,45.05,100.00,7.49,0.00,Weekend,Saturday,Light_Load
14/10/2018 11:45,2.95,100.00,28.19,0.00,10.04,Weekend,Sunday,Light_Load
06/03/2018 11:15,63.58,85.77,100.00,38.12,0.00,Weekday,Tuesday,Maximum_Load
20/06/2018 01:30,3.64,50.45,100.00,6.23,0.00,Weekday,Wednesday,Light_Load
06/12/2018 11:45,67.82,86.62,100.00,39.13,0.00,Weekday,Thursday,Maximum_Load
07/03/2018 18:00,84.35,98.48,99.99,14.87,0.94,Weekday,Wednesday,Medium_Load
07/07/2018 09:45,55.62,92.99,100.00,22.00,0.00,Weekend,Saturday,Medium_Load
31/03/2018 12:00,2.88,100.00,48.31,0.00,5.22,Weekend,Saturday,Light_Load
28/04/2018 21:45,3.42,100.00,12.79,0.00,26.53,Weekend,Saturday,Medium_Load
22/02/2018 11:45,84.46,85.53,100.00,51.16,0.00,Weekday,Thursday,Maximum_Load
04/12/2018 02:15,3.56,68.18,100.00,3.82,0.00,Weekday,Tuesday,Light_Load
06/02/2018 09:30,96.41,95.63,100.00,29.48,0.00,Weekday,Tuesday,Medium_Load
24/02/2018 08:15,35.64,85.02,100.00,22.07,0.00,Weekend,Saturday,Light_Load
03/11/2018 03:00,3.17,54.63,100.00,4.86,0.00,Weekend,Saturday,Light_Load
01/04/2018 12:00,2.88,100.00,50.98,0.00,4.86,Weekend,Sunday,Light_Load
19/01/2018 17:15,125.75,92.00,100.00,53.57,0.00,Weekday,Friday,Maximum_Load
29/09/2018 14:30,46.58,93.55,100.00,17.60,0.00,Weekend,Saturday,Maximum_Load
03/05/2018 20:15,62.35,89.23,100.00,31.54,0.00,Weekday,Thursday,Medium_Load
12/05/2018 13:15,17.28,100.00,76.12,0.07,14.72,Weekend,Saturday,Maximum_Load
03/10/2018 18:00,3.56,100.00,28.55,0.00,11.95,Weekday,Wednesday,Medium_Load
10/03/2018 02:00,3.10,76.74,100.00,2.59,0.00,Weekend,Saturday,Light_Load
04/08/2018 10:00,2.81,100.00,16.01,0.00,17.32,Weekend,Saturday,Light_Load
17/07/2018 19:30,55.48,95.51,100.00,17.21,0.00,Weekday,Tuesday,Medium_Load
12/05/2018 04:45,3.13,61.34,100.00,4.03,0.00,Weekend,Saturday,Light_Load
30/05/2018 16:15,115.78,95.21,100.00,37.19,0.00,Weekday,Wednesday,Maximum_Load
14/05/2018 20:15,67.54,87.42,100.00,37.51,0.00,Weekday,Monday,Medium_Load
06/04/2018 08:30,55.66,76.98,100.00,46.15,0.00,Weekday,Friday,Light_Load
18/02/2018 15:00,3.53,100.00,20.68,0.00,16.70,Weekend,Sunday,Light_Load
16/01/2018 18:30,93.53,81.15,100.00,67.36,0.00,Weekday,Tuesday,Maximum_Load
12/08/2018 18:45,2.88,100.00,27.30,0.00,10.15,Weekend,Sunday,Light_Load
24/07/2018 18:45,58.61,89.68,100.00,28.91,0.00,Weekday,Tuesday,Medium_Load
28/05/2018 15:30,63.18,89.37,100.00,31.72,0.00,Weekday,Monday,Maximum_Load
24/11/2018 03:15,3.64,74.70,99.99,3.24,0.04,Weekend,Saturday,Light_Load
24/10/2018 07:30,3.78,51.21,100.00,6.34,0.00,Weekday,Wednesday,Light_Load
31/07/2018 00:00,2.84,51.00,100.00,4.79,0.00,Weekday,Tuesday,Light_Load
29/12/2018 15:30,3.31,100.00,23.40,0.00,13.75,Weekend,Saturday,Light_Load
08/06/2018 18:45,52.49,91.38,100.00,23.33,0.00,Weekday,Friday,Medium_Load
24/04/2018 16:45,68.04,92.49,100.00,27.97,0.00,Weekday,Tuesday,Maximum_Load
18/01/2018 02:15,34.74,76.91,100.00,28.87,0.00,Weekday,Thursday,Light_Load
19/06/2018 20:00,43.31,92.58,100.00,17.68,0.00,Weekday,Tuesday,Medium_Load
06/05/2018 16:30,3.17,100.00,18.37,0.00,16.96,Weekend,Sunday,Light_Load
28/05/2018 17:30,42.62,98.64,99.90,7.09,1.94,Weekday,Monday,Medium_Load
19/06/2018 01:30,2.74,52.60,100.00,4.43,0.00,Weekday,Tuesday,Light_Load
12/12/2018 22:15,5.04,84.42,99.57,3.20,0.47,Weekday,Wednesday,Maximum_Load
15/09/2018 01:00,2.63,47.07,100.00,4.93,0.00,Weekend,Saturday,Light_Load
08/08/2018 12:15,7.24,98.43,60.45,1.30,9.54,Weekday,Wednesday,Medium_Load
10/03/2018 06:00,3.10,74.57,100.00,2.77,0.00,Weekend,Saturday,Light_Load
22/10/2018 03:00,3.46,48.14,100.00,6.30,0.00,Weekday,Monday,Light_Load
23/11/2018 01:30,3.60,82.67,99.39,2.45,0.40,Weekday,Friday,Light_Load
19/08/2018 07:45,2.59,49.55,100.00,4.54,0.00,Weekend,Sunday,Light_Load
23/12/2018 19:00,3.64,100.00,24.33,0.00,14.51,Weekend,Sunday,Light_Load
22/08/2018 10:00,61.74,87.84,100.00,33.59,0.00,Weekday,Wednesday,Medium_Load
05/09/2018 06:00,2.48,42.91,100.00,5.22,0.00,Weekday,Wednesday,Light_Load
14/09/2018 10:15,41.18,88.75,100.00,21.38,0.00,Weekday,Friday,Maximum_Load
07/08/2018 00:00,2.84,48.29,100.00,5.15,0.00,Weekday,Tuesday,Light_Load
28/05/2018 09:30,65.34,88.78,100.00,33.88,0.00,Weekday,Monday,Medium_Load
27/08/2018 08:45,50.54,70.73,100.00,50.51,0.00,Weekday,Monday,Light_Load
17/10/2018 21:30,3.92,100.00,20.92,0.00,18.32,Weekday,Wednesday,Medium_Load
03/07/2018 19:45,90.83,93.03,100.00,35.82,0.00,Weekday,Tuesday,Medium_Load
21/12/2018 15:00,68.04,89.22,100.00,34.45,0.00,Weekday,Friday,Medium_Load
06/03/2018 22:00,5.36,100.00,19.55,0.00,26.89,Weekday,Tuesday,Medium_Load
30/08/2018 21:00,24.44,98.22,98.08,4.68,4.86,Weekday,Thursday,Medium_Load
24/04/2018 20:45,63.83,98.51,100.00,11.16,0.25,Weekday,Tuesday,Medium_Load
14/10/2018 03:00,2.77,49.52,100.00,4.86,0.00,Weekend,Sunday,Light_Load
15/03/2018 20:45,73.94,93.83,100.00,27.25,0.00,Weekday,Thursday,Medium_Load
19/10/2018 08:00,4.57,53.59,100.00,7.20,0.00,Weekday,Friday,Light_Load
16/11/2018 21:30,4.36,100.00,24.95,0.00,16.92,Weekday,Friday,Medium_Load
14/11/2018 11:15,71.93,85.63,100.00,43.38,0.00,Weekday,Wednesday,Maximum_Load
31/08/2018 08:15,26.14,71.06,100.00,25.88,0.00,Weekday,Friday,Light_Load
29/11/2018 15:00,57.46,90.00,100.00,27.83,0.00,Weekday,Thursday,Medium_Load
30/03/2018 06:45,2.92,59.35,100.00,3.96,0.00,Weekday,Friday,Light_Load
21/11/2018 00:00,3.71,77.14,100.00,3.06,0.00,Weekday,Wednesday,Light_Load
03/05/2018 14:45,94.64,91.34,100.00,42.19,0.00,Weekday,Thursday,Maximum_Load
09/12/2018 12:00,3.89,100.00,21.08,0.00,18.04,Weekend,Sunday,Light_Load
27/02/2018 23:00,6.01,69.26,100.00,6.26,0.00,Weekday,Tuesday,Maximum_Load
18/04/2018 20:00,3.92,100.00,14.60,0.00,26.57,Weekday,Wednesday,Medium_Load
21/11/2018 17:30,115.49,91.78,100.00,49.97,0.00,Weekday,Wednesday,Maximum_Load
16/06/2018 18:45,3.67,100.00,31.14,0.00,11.20,Weekend,Saturday,Medium_Load
21/07/2018 14:00,31.86,91.43,100.00,14.11,0.00,Weekend,Saturday,Maximum_Load
06/09/2018 13:00,6.12,100.00,33.89,0.00,16.99,Weekday,Thursday,Medium_Load
20/02/2018 02:45,5.90,74.64,100.00,5.26,0.00,Weekday,Tuesday,Light_Load
31/12/2018 00:00,3.67,77.22,99.98,3.02,0.07,Weekday,Monday,Light_Load
25/05/2018 21:30,5.26,100.00,20.54,0.00,25.06,Weekday,Friday,Medium_Load
07/10/2018 16:15,2.66,100.00,21.73,0.00,11.95,Weekend,Sunday,Light_Load
05/08/2018 01:45,2.81,46.64,100.00,5.33,0.00,Weekend,Sunday,Light_Load
24/09/2018 01:30,2.63,43.33,100.00,5.47,0.00,Weekday,Monday,Light_Load
06/05/2018 23:15,3.06,61.53,100.00,3.92,0.00,Weekend,Sunday,Light_Load
19/03/2018 21:45,4.21,100.00,16.10,0.00,25.81,Weekday,Monday,Medium_Load
24/10/2018 18:45,3.92,100.00,22.26,0.00,17.17,Weekday,Wednesday,Medium_Load
03/05/2018 15:30,83.99,93.92,100.00,30.71,0.00,Weekday,Thursday,Maximum_Load
24/08/2018 19:45,56.70,88.88,100.00,29.23,0.00,Weekday,Friday,Medium_Load
13/12/2018 21:00,20.16,99.87,84.04,1.01,13.00,Weekday,Thursday,Medium_Load
21/05/2018 12:15,4.32,99.97,31.54,0.11,13.00,Weekday,Monday,Medium_Load
08/03/2018 21:45,5.47,100.00,19.88,0.00,26.96,Weekday,Thursday,Medium_Load
04/08/2018 21:00,2.95,100.00,17.36,0.00,16.74,Weekend,Saturday,Light_Load
03/03/2018 13:15,21.92,99.91,91.07,0.94,9.94,Weekend,Saturday,Maximum_Load
